label Axis1 Axis2 Axis3 Axis4 
2791_NM_021928.4 0.153897 -0.361936 0.004418 -0.087741
2792_NM_012286.3 0.296266 -0.101175 -0.059767 0.182297
2793_NM_002715.4 0.327519 0.202894 0.208273 0.087890
2794_NM_015949.3 -0.616862 -0.184701 0.102605 -0.099580
2795_NM_014939.4 0.517055 -0.008913 0.065555 -0.066446
2796_NM_004218.4 -0.756400 -0.017570 0.185781 0.240872
2797_NM_145246.5 0.704186 -0.086362 -0.009672 0.094932
2798_NM_016410.6 0.186481 0.010072 0.054805 -0.040699
2799_NM_030799.9 0.558661 -0.270611 -0.078379 0.136003
2800_NM_021947.3 0.331372 0.061727 -0.097691 0.074570
2801_NM_139015.5 -0.092817 0.070783 0.103307 0.071374
2802_NM_019852.5 0.096113 0.133076 0.053382 -0.043282
2803_NM_007359.5 0.113392 0.154839 0.024807 -0.110925
2804_NM_003927.5 -0.028790 -0.099399 0.083428 -0.092280
2805_NM_014463.3 0.343457 -0.149448 0.056771 -0.178871
2806_NM_016581.5 -0.498892 0.059229 -0.085465 -0.057181
2807_NM_007238.5 -0.501532 -0.001250 0.054841 0.033816
2808_NM_004849.4 0.566925 0.045229 0.066581 -0.100560
2809_NM_175732.3 -0.403107 -0.157993 0.016379 -0.098054
2810_NM_032490.5 -0.086470 -0.152453 0.049946 -0.389574
2811_NM_021009.7 -0.173184 0.221140 -0.073732 0.280093
2812_NM_016497.4 0.091027 0.005059 -0.026292 0.058975
2813_NM_023079.5 -0.202346 -0.107610 0.029314 -0.143511
2814_NM_017802.4 -0.590170 -0.096429 0.113320 0.077854
2815_NM_007198.4 -0.108034 -0.070736 -0.010612 -0.208893
2816_NM_014798.3 -0.379063 0.020098 -0.112580 0.015476
2817_NM_006938.4 0.523820 0.075092 -0.032134 -0.035019
2818_NM_032839.3 0.176694 -0.195745 0.012015 -0.054630
2819_NM_006364.4 0.495253 0.096001 0.099082 0.024504
2820_NM_006571.4 0.315146 0.006259 0.032087 -0.101023
2821_NM_024068.4 -0.134948 0.191120 -0.027644 -0.199886
2822_NM_024683.4 0.362256 -0.082351 0.013626 -0.041715
2823_NM_006565.4 0.181728 0.106021 0.060188 0.070411
2824_NM_004175.5 -0.004502 0.015925 0.086177 0.005415
2825_NM_022727.6 -0.440756 0.076204 -0.144298 0.019966
2826_NM_004718.4 -0.174677 0.000357 0.089728 -0.336985
2827_NM_005934.4 -0.659548 0.019374 -0.100325 0.091558
2828_NM_015994.4 0.368843 0.079491 0.155272 -0.094913
2829_NM_012135.3 -0.879997 -0.197738 0.132725 0.116992
2830_NM_006339.3 -0.687551 -0.263738 0.195842 0.051142
2831_NM_052865.4 0.262380 0.033698 -0.086147 -0.115406
2832_NM_024496.4 -0.558125 -0.210553 0.270917 0.106668
2833_NM_031280.4 -0.089413 0.013162 -0.110281 0.018654
2834_NM_002047.4 0.151762 0.049125 0.011405 -0.009948
2835_NM_032601.4 0.371425 0.129483 0.125661 -0.043213
2836_NM_000938.3 0.454742 0.035393 0.098597 0.066632
2837_NM_020905.4 -0.138188 -0.083048 0.065426 0.062734
2838_NM_004494.3 -0.227741 0.069195 -0.207631 -0.023306
2839_NM_023924.5 -0.155983 -0.148388 -0.084719 -0.045328
2840_NM_016208.4 -0.620673 -0.081632 0.120738 0.106596
2841_NM_153035.3 0.153623 -0.200161 0.010145 0.082552
2842_NM_003339.3 0.472131 0.037184 -0.000959 -0.191727
2843_NM_013338.5 0.422163 0.100912 0.169055 -0.186716
2844_NM_024595.3 -0.015044 -0.200925 0.144586 -0.194820
2845_NM_001687.5 -0.664942 -0.034100 0.177903 -0.038919
2846_NM_018303.6 0.223816 -0.034608 -0.011629 0.046832
2847_NM_016070.4 0.111606 0.011552 -0.076962 -0.231977
2848_NM_005858.4 -0.216499 -0.032942 -0.063701 0.005211
2849_NM_001004127.3 0.454345 -0.090988 -0.064528 0.152929
2850_NM_015276.2 -0.451537 -0.041972 -0.086658 -0.106299
2851_NM_016470.8 0.266285 0.056910 -0.035787 0.067583
2852_NM_003449.5 -0.420911 0.014157 -0.188850 -0.004083
2853_NM_006389.5 -0.174159 0.173769 -0.063371 -0.050761
2854_NM_052879.5 0.521482 0.023487 0.008433 0.000810
2855_NM_032324.3 0.152095 -0.089389 -0.091205 0.102464
2856_NM_003721.4 -0.408932 0.172859 0.045966 0.023556
2857_NM_014296.3 0.450225 -0.003690 0.056618 -0.008580
2858_NM_012331.5 -0.247513 -0.140056 -0.034170 0.018448
2859_NM_153371.4 0.263752 -0.018236 -0.071570 -0.057652
2860_NM_019048.4 0.558961 0.060206 0.102846 0.005719
2861_NM_003677.5 0.664943 -0.144045 -0.108411 0.088905
2862_NM_019606.6 -0.330613 -0.007672 0.092148 -0.026384
2863_NM_020745.4 -0.263092 0.157860 -0.035996 -0.089302
2864_NM_006708.3 0.246562 -0.084746 -0.032551 -0.073997
2865_NM_015971.4 -0.148174 0.143442 0.071260 0.026608
2866_NM_016284.5 0.296072 0.075147 0.054113 0.012546
2867_NM_002803.4 0.261087 0.074995 -0.011526 -0.036301
2868_NM_006710.5 0.373055 -0.232997 -0.086684 0.232711
2869_NM_017599.4 0.400888 0.039918 -0.035615 0.030471
2870_NM_014160.5 -0.093438 0.074634 -0.193770 -0.054815
2871_NM_015132.5 0.519649 -0.030008 0.037495 0.105792
2872_NM_016531.6 0.045227 -0.116182 -0.096590 -0.042019
2873_NM_002092.4 0.031190 -0.125110 0.107039 0.042113
2874_NM_004047.5 -0.386691 0.059086 -0.161544 0.091827
2875_NM_020832.3 -0.244576 0.165109 -0.044630 0.070164
2876_NM_018686.6 0.273565 -0.072329 0.207188 -0.080594
2877_NM_016579.4 -0.346347 0.011525 0.082756 0.186133
2878_NM_001304.5 0.177438 -0.001009 0.142838 0.022205
2879_NM_006694.4 -0.013940 0.111650 0.007833 0.113762
2880_NM_005049.3 -0.364689 0.005521 -0.095257 0.065569
2881_NM_021163.4 0.372848 -0.088827 -0.159025 0.016699
2882_NM_014077.4 -0.566505 -0.228551 -0.157850 -0.130013
2883_NM_004882.4 0.390555 -0.097261 -0.090441 0.013192
2884_NM_006660.5 0.487443 0.024412 0.071499 -0.047403
2885_NM_017971.4 -0.087712 0.051337 -0.187051 0.019085
2886_NM_024345.5 0.118958 -0.058029 0.098086 -0.027660
2887_NM_139178.4 0.230112 0.019981 -0.027777 0.037408
2888_NM_005791.3 0.380193 -0.035265 0.069576 -0.045595
2889_NM_025124.4 -0.687237 0.057525 -0.009041 0.035428
2890_NM_004275.5 -0.171860 0.145024 -0.054253 -0.092443
2891_NM_005333.5 0.305740 0.078939 0.063586 0.089306
2892_NM_004323.6 -0.111633 -0.110204 0.066105 -0.152162
2893_NM_001040697.4 0.406137 -0.016491 -0.081737 0.094090
2894_NM_002044.4 0.171004 0.061875 -0.099148 -0.165096
2895_NM_004300.4 0.095258 -0.111080 -0.238308 -0.054882
2896_NM_018164.3 0.540806 0.016667 0.095258 0.001892
2897_NM_003286.4 0.157715 0.100076 0.018017 -0.095883
2898_NM_001001330.3 0.454803 0.006943 0.071836 -0.033452
2899_NM_004264.5 0.509421 0.083775 0.136340 -0.346819
2900_NM_022780.4 0.221587 -0.028316 -0.041366 0.022494
2901_NM_003805.5 -0.297333 -0.000905 -0.042014 0.021238
2902_NM_012139.4 0.189929 -0.068390 -0.098560 0.003693
2903_NM_024640.4 -0.294371 -0.052273 0.187469 0.031817
2904_NM_023015.5 -0.125757 0.049013 -0.064161 -0.070186
2905_NM_024544.3 -0.361007 0.048233 -0.086067 -0.093538
2906_NM_005760.3 0.409710 -0.047775 -0.025780 -0.007694
2907_NM_182501.4 0.118339 0.057920 -0.128155 0.056784
2908_NM_014346.4 -0.328773 -0.088605 -0.122092 0.041759
2909_NM_018453.4 0.433774 -0.120676 -0.086259 0.038200
2910_NM_021943.3 -0.062753 0.032597 0.203946 -0.088487
2911_NM_054027.6 -0.259400 -0.093094 -0.143057 -0.081900
2912_NM_020961.4 0.458066 0.002736 0.035150 -0.004803
2913_NM_000430.4 0.379598 0.139150 0.158243 0.017169
2914_NM_004136.4 0.564275 0.011155 0.093947 -0.043189
2915_NM_014612.5 -0.146258 -0.089840 -0.032257 0.068517
2916_NM_024602.6 -0.389100 0.061846 0.103266 0.062368
2917_NM_001008739.2 -0.359791 -0.296020 0.228175 0.050582
2918_NM_006023.3 0.217452 0.022358 0.002857 -0.018325
2919_NM_024894.4 0.362682 -0.036664 -0.001825 -0.013730
2920_NM_024755.4 0.416683 0.001483 0.055743 -0.038530
2921_NM_018976.5 0.377386 0.086861 0.105094 0.055074
2922_NM_005113.4 0.341447 0.007049 0.022266 0.047022
2923_NM_004134.7 0.303301 0.111502 0.023741 -0.018354
2924_NM_000637.5 -0.105387 0.009262 0.090398 -0.049118
2925_NM_025082.4 -0.099680 0.016164 -0.102210 -0.027916
2926_NM_016057.3 -0.063461 0.146424 -0.164826 -0.294435
2927_NM_018373.3 0.022499 0.020057 -0.029789 0.021816
2928_NM_018115.4 0.280023 0.008051 -0.049170 -0.013297
2929_NM_006513.4 -0.122890 0.188646 0.012257 -0.088684
2930_NM_020803.5 0.472934 0.001967 0.028184 -0.056544
2931_NM_007262.5 0.193186 0.183651 0.065284 -0.122939
2932_NM_015368.4 -0.028995 0.042328 0.164282 0.067586
2933_NM_025219.3 -0.491686 -0.183259 -0.229465 0.109707
2934_NM_001024678.4 -0.704332 -0.231739 0.125180 0.016252
2935_NM_002094.4 0.194865 -0.096306 0.067945 0.027978
2936_NM_003079.5 0.143919 -0.044377 -0.008493 0.074409
2937_NM_016038.4 0.065673 -0.066846 0.116138 0.012013
2938_NM_006893.3 -0.039766 0.050272 -0.196766 -0.020420
2939_NM_005402.4 0.332734 -0.058192 -0.122675 0.061014
2940_NM_024956.4 0.178742 -0.051185 -0.053939 -0.017483
2941_NM_014760.4 -0.104358 0.040186 -0.085148 0.089318
2942_NM_018198.4 -0.100223 0.001394 -0.141854 -0.033102
2943_NM_002134.4 -0.314848 0.009345 -0.103873 -0.023616
2944_NM_178819.4 -0.123927 -0.051931 -0.096375 0.043621
2945_NM_017896.3 -0.118643 0.034257 0.092358 -0.065384
2946_NM_004730.4 0.384147 0.030917 0.088539 -0.061421
2947_NM_004161.5 0.343306 -0.079123 0.057425 0.004942
2948_NM_006899.5 -0.207927 0.061616 -0.073092 -0.199422
2949_NM_006703.4 -0.001543 -0.107712 -0.073829 0.117928
2950_NM_016275.5 0.106034 -0.164871 0.060472 -0.189533
2951_NM_003313.4 -0.499455 -0.066578 -0.153700 -0.082576
2952_NM_020122.5 0.503800 0.026812 0.164340 0.001124
2953_NM_022839.5 -0.272469 -0.047998 -0.096857 -0.010576
2954_NM_001155.5 -0.223406 0.063583 -0.077518 -0.129986
2955_NM_014372.5 0.143006 -0.179823 -0.051470 -0.104593
2956_NM_133474.4 0.350070 -0.088882 -0.140534 0.111632
2957_NM_016282.4 -0.112202 -0.063783 0.126984 -0.094227
2958_NM_152289.3 0.421778 -0.003664 -0.028312 0.092610
2959_NM_001984.2 0.437366 0.073323 -0.011372 0.112313
2960_NM_012235.4 -0.439543 0.052085 -0.041240 0.063284
2961_NM_199287.3 -0.380719 -0.041128 -0.118640 -0.080442
2962_NM_030917.4 0.487680 -0.024007 0.043021 -0.022538
2963_NM_016453.4 -0.391042 0.055459 0.025820 0.081405
2964_NM_018292.5 0.460338 -0.074946 0.019066 0.021586
2965_NM_020931.4 0.698104 -0.104730 0.067821 -0.019489
2966_NM_002826.5 -0.371141 -0.037061 -0.101407 0.034708
2967_NM_015340.4 0.054810 -0.010261 -0.135676 0.017346
2968_NM_005881.4 -0.438036 -0.049005 0.120485 0.002984
2969_NM_004596.5 -0.447145 0.127070 0.033906 0.112859
2970_NM_014877.4 0.368472 -0.004798 -0.016487 0.009546
2971_NM_006047.6 0.438675 0.027257 0.093391 0.013184
2972_NM_014060.3 0.623342 -0.042863 -0.019670 0.075642
2973_NM_003427.5 -0.270187 0.070896 0.162675 0.175201
2974_NM_138394.4 0.374022 -0.044079 0.105378 -0.019374
2975_NM_005570.4 0.285121 -0.074243 0.046486 -0.038762
2976_NM_005754.3 0.313047 0.062338 -0.000833 0.088496
2977_NM_020143.4 0.145261 -0.011303 -0.127469 -0.025213
2978_NM_002396.5 0.531599 -0.064156 0.034850 -0.073775
2979_NM_173824.4 0.343497 0.113096 0.253599 0.095033
2980_NM_207356.3 0.141189 -0.010768 -0.032587 -0.093560
2981_NM_003478.5 0.589487 -0.093773 0.089096 0.011279
2982_NM_014487.6 0.508139 -0.011973 0.009869 0.035923
2983_NM_025065.7 0.321154 -0.055119 0.020222 -0.044638
2984_NM_006357.4 0.302766 -0.111260 -0.129073 0.141225
2985_NM_023934.4 0.056473 0.187659 0.247894 0.153554
2986_NM_015584.5 -0.103798 -0.018710 0.020872 -0.158689
2987_NM_005334.3 -0.416405 0.054708 0.031929 0.056464
2988_NM_006812.4 -0.135475 0.088777 -0.026711 -0.012089
2989_NM_006260.5 0.445986 -0.009232 0.016952 -0.029972
2990_NM_001520.4 -0.276427 -0.000546 -0.115428 0.035615
2991_NM_003201.3 0.505113 0.026968 0.161208 -0.034500
2992_NM_005077.5 -0.176240 -0.066759 -0.029269 0.037031
2993_NM_017866.6 0.154446 -0.044029 0.160727 -0.278674
2994_NM_006052.2 -0.143218 -0.109894 -0.074477 0.051668
2995_NM_138777.5 0.139504 -0.058819 -0.083780 0.137867
2996_NM_016041.5 0.081244 0.014716 0.001301 -0.075861
2997_NM_015496.5 0.522913 0.028402 0.068543 0.025655
2998_NM_032111.4 -0.328619 0.103631 -0.059422 -0.187223
2999_NM_004661.4 0.131493 -0.048542 0.045501 -0.106866
3000_NM_172251.3 -0.508977 -0.041439 -0.119591 -0.072817
3001_NM_003883.4 -0.219156 0.124927 0.049283 0.075801
3002_NM_014323.3 -0.343819 0.039454 -0.034713 0.012460
3003_NM_006521.6 -0.352898 0.058682 0.006230 0.077732
3004_NM_005316.4 0.396839 0.035240 -0.020700 -0.004910
3005_NM_152600.3 -0.760834 -0.213420 0.163479 0.107511
3006_NM_012407.4 -0.549695 -0.046228 -0.000340 -0.025681
3007_NM_001970.5 -0.025346 0.191850 0.114884 0.027157
3008_NM_018145.3 -0.145109 0.068483 -0.068416 -0.093229
3009_NM_005850.5 0.099659 0.215900 0.105255 -0.164975
3010_NM_001418.4 0.307188 0.059230 0.056824 0.056166
3011_NM_032288.7 0.329810 -0.062141 0.055805 0.040907
3012_NM_013293.5 0.354713 0.002760 0.046119 0.039748
3013_NM_145698.5 0.314388 -0.091032 -0.068679 0.077811
3014_NM_016040.5 0.135293 -0.136271 -0.057764 0.204419
3015_NM_032305.3 0.045192 0.279025 -0.006549 -0.135312
3016_NM_002792.4 -0.197538 -0.123173 0.055831 0.030277
3017_NM_138501.6 -0.686518 0.065453 0.008783 0.006713
3018_NM_016504.3 -0.057692 -0.103001 0.097827 0.073239
3019_NM_001114632.2 -0.439690 0.013178 -0.039089 0.024682
3020_NM_015679.3 -0.281667 0.026849 0.010904 0.008813
3021_NM_001010858.3 -0.650948 -0.088526 0.145054 0.155231
3022_NM_012097.4 0.556930 0.008451 0.044543 0.149566
3023_NM_032039.4 -0.326050 -0.078443 -0.087523 0.027884
3024_NM_014300.4 0.362515 -0.147705 0.093075 -0.257575
3025_NM_004092.4 -0.192251 -0.036365 0.105017 0.095992
3026_NM_000182.5 0.183051 0.037304 -0.024235 0.051564
3027_NM_018184.3 0.176426 -0.052304 0.124266 0.037976
3028_NM_007062.3 0.351453 0.061517 0.078970 0.065071
3029_NM_003913.5 0.437930 0.010867 -0.000337 0.060486
3030_NM_173685.4 0.443242 0.099455 0.094083 0.051613
3031_NM_005499.3 0.345521 -0.048050 -0.012568 0.001696
3032_NM_017758.4 -0.567124 -0.037336 0.049419 0.108801
3033_NM_031903.3 0.083618 -0.161733 0.057314 -0.193566
3034_NM_005566.4 0.248182 0.268861 0.136604 0.127177
3035_NM_017948.6 0.411819 -0.035614 0.047085 0.061814
3036_NM_019042.5 0.308564 -0.022779 -0.053698 0.099340
3037_NM_004805.4 0.158058 0.154780 0.251697 -0.037891
3038_NM_006238.5 -0.511062 0.145165 0.050402 0.090772
3039_NM_024632.6 -0.286707 -0.038471 -0.073642 0.046141
3040_NM_021959.3 -0.032076 0.208281 0.128718 -0.041623
3041_NM_003217.3 0.113134 -0.007790 0.032850 0.086757
3042_NM_016035.5 -0.475274 -0.067031 0.022839 0.001401
3043_NM_194285.3 0.286055 0.084085 -0.096258 0.014784
3044_NM_003132.3 -0.697399 0.006550 0.098002 0.163455
3045_NM_005381.3 0.354123 0.007271 -0.077911 -0.085053
3046_NM_024604.3 0.573218 -0.090841 0.004142 0.056467
3047_NM_007166.4 0.461686 -0.066236 -0.063871 0.193056
3048_NM_152988.3 -0.633413 -0.075084 -0.021373 0.064774
3049_NM_006311.4 0.283976 0.022894 -0.048185 -0.028802
3050_NM_203290.4 -0.023022 0.189827 0.001498 -0.012943
3051_NM_002484.4 -0.134409 -0.126958 -0.089158 -0.051139
3052_NM_015891.3 0.449854 -0.077336 -0.050303 -0.072629
3053_NM_012341.3 0.140517 0.016480 -0.050940 0.002599
3054_NM_032786.3 -0.072282 0.190804 0.048958 0.038654
3055_NM_014306.5 0.166547 0.153091 0.013704 0.038202
3056_NM_004514.4 -0.403484 -0.219622 0.051062 0.071762
3057_NM_006927.4 -0.623425 0.020722 -0.084446 -0.122074
3058_NM_002789.6 0.483184 0.040917 0.047542 0.131243
3059_NM_024662.3 -0.056291 0.071869 -0.070837 -0.064464
3060_NM_031902.5 0.112168 0.016071 -0.055502 0.036790
3061_NM_020137.5 -0.217470 0.155630 -0.093685 -0.085248
3062_NM_006825.4 -0.543456 -0.365651 0.002077 0.061612
3063_NM_024706.5 -0.626767 -0.038404 0.160220 0.045152
3064_NM_031307.4 0.334390 0.126539 0.007448 -0.007776
3065_NM_004724.4 0.294948 0.026094 -0.021764 0.076033
3066_NM_173547.4 -0.599084 -0.005729 -0.022446 0.060746
3067_NM_139246.5 0.167650 0.033869 -0.009433 0.040555
3068_NM_014983.3 -0.098031 0.111116 -0.087031 0.086542
3069_NM_018246.3 0.147883 -0.089115 -0.028874 0.028449
3070_NM_016111.4 -0.577772 -0.138260 -0.024656 -0.007319
3071_NM_004546.3 -0.049298 0.066833 0.090735 0.112409
3072_NM_003642.4 0.462645 -0.010105 0.064916 -0.049130
3073_NM_007277.5 -0.321577 -0.075717 -0.114064 0.065050
3074_NM_015299.3 -0.225881 0.072650 -0.132885 -0.032265
3075_NM_033200.3 -0.606006 -0.031710 -0.014869 0.123435
3076_NM_152274.5 -0.421280 0.047376 -0.073316 0.000581
3077_NM_017615.3 0.113767 -0.102453 0.179357 0.086098
3078_NM_030920.5 0.312304 -0.149950 0.029182 -0.249826
3079_NM_016205.3 0.361542 -0.112416 -0.104448 0.114170
3080_NM_005895.4 -0.347950 -0.162044 -0.049998 0.016107
3081_NM_000116.5 -0.374958 0.007682 -0.041680 0.028136
3082_NM_031298.4 -0.575534 -0.422730 -0.078917 -0.162981
3083_NM_000687.4 -0.560466 0.076801 0.081350 -0.090620
3084_NM_003345.5 -0.023499 -0.361997 -0.099373 -0.005622
3085_NM_013392.4 -0.025800 0.107942 -0.030434 0.036116
3086_NM_003442.6 0.393068 -0.091787 -0.094235 -0.059007
3087_NM_015704.3 -0.284034 0.043375 -0.156070 -0.254602
3088_NM_007370.7 0.051128 -0.016455 -0.095615 0.026884
3089_NM_012405.4 -0.238934 -0.067894 0.147498 -0.122533
3090_NM_013283.5 0.385764 -0.039798 -0.107177 0.030933
3091_NM_005273.4 -0.536056 0.103827 -0.087866 0.066227
3092_NM_138795.4 -0.428605 -0.092835 0.197365 0.040700
3093_NM_017727.5 -0.314083 0.099653 -0.109819 -0.087122
3094_NM_004111.6 -0.303380 0.223363 0.019904 -0.017839
3095_NM_006693.4 -0.355505 -0.084004 -0.037540 -0.072253
3096_NM_198841.4 -0.315864 -0.249718 -0.050100 -0.089932
3097_NM_001260.3 0.372734 -0.023451 0.007709 -0.104419
3098_NM_006742.3 -0.396312 0.169282 0.090426 0.039626
3099_NM_018473.4 0.324435 -0.150991 -0.054644 0.104001
3100_NM_020919.4 0.295279 0.032637 -0.057802 -0.011770
3101_NM_022480.4 -0.620067 -0.000431 0.006296 0.043694
3102_NM_006476.5 0.023020 0.039192 0.189830 -0.166301
3103_NM_005783.4 0.443728 -0.015380 -0.142363 0.109432
3104_NM_013388.6 -0.210299 0.141301 0.009467 -0.011029
3105_NM_006541.5 0.315133 0.084349 0.140157 -0.093827
3106_NM_152356.4 0.471678 -0.095862 -0.068205 0.005836
3107_NM_005796.3 -0.024407 -0.340052 -0.234419 0.173685
3108_NM_138476.4 -0.019721 -0.071776 -0.176005 -0.158775
3109_NM_015004.4 -0.056645 0.024715 -0.001530 -0.089703
3110_NM_001256.6 0.530265 -0.069692 0.048258 0.027237
3111_NM_004776.4 -0.037770 -0.059320 0.071366 -0.049056
3112_NM_024098.4 -0.275684 -0.022530 0.076441 -0.115643
3113_NM_001239.4 0.299322 -0.120274 -0.039766 0.068748
3114_NM_144772.3 -0.360012 0.017705 0.037876 -0.068307
3115_NM_020395.4 0.468791 0.012051 0.108665 -0.013302
3116_NM_017907.3 -0.327762 0.145610 -0.002198 0.152314
3117_NM_014117.3 0.028579 0.066937 0.071055 -0.047014
3118_NM_012208.4 0.029569 0.206831 0.010026 -0.056254
3119_NM_001363.5 0.198553 0.099034 -0.045722 -0.163813
3120_NM_032477.3 -0.805642 -0.268372 -0.005591 0.014450
3121_NM_173562.5 0.221940 0.074621 0.032545 -0.011141
3122_NM_032906.5 -0.227441 -0.324483 0.194203 -0.020873
3123_NM_000255.4 0.500854 0.120929 0.081164 0.000897
3124_NM_004782.4 -0.174056 0.018185 -0.166668 -0.006510
3125_NM_018343.3 0.517143 0.030960 0.051492 0.084917
3126_NM_006761.5 0.252157 0.042608 -0.006922 -0.031408
3127_NM_152833.3 -0.896027 -0.284205 0.321959 0.147577
3128_NM_025161.6 -0.510061 0.023761 -0.132766 0.020849
3129_NM_031488.5 -0.291817 0.099787 -0.126790 -0.088537
3130_NM_005482.3 0.431355 0.012028 0.018607 -0.105375
3131_NM_015534.6 0.551654 -0.007304 0.006301 0.022242
3132_NM_006267.5 0.573799 -0.037526 0.039571 0.009967
3133_NM_004489.5 -0.068646 0.068776 -0.053050 -0.031772
3134_NM_024067.4 -0.403872 -0.246216 -0.028589 0.044416
3135_NM_032345.3 -0.081885 0.098284 -0.212922 -0.120001
3136_NM_014570.5 0.243659 -0.031938 0.027920 0.080873
3137_NM_175748.4 0.294176 -0.015183 -0.038081 0.064324
3138_NM_022903.4 -0.086866 0.121175 -0.043561 -0.057952
3139_NM_016199.3 -0.666288 -0.060614 0.024372 -0.217330
3140_NM_018838.5 0.220101 0.093974 0.255376 -0.037799
3141_NM_033540.3 0.469833 -0.023807 0.046373 0.053229
3142_NM_020362.5 -0.120754 -0.042780 0.119431 0.161883
3143_NM_001969.5 0.320683 0.086451 0.162364 -0.004268
3144_NM_173473.4 0.029858 0.099363 -0.077558 -0.126539
3145_NM_003492.3 -0.492291 0.024752 0.138075 0.128025
3146_NM_003846.3 0.080630 0.209959 -0.004049 0.013416
3147_NM_032014.3 -0.418309 0.011389 0.127336 -0.051713
3148_NM_016360.4 -0.129213 0.003329 -0.038450 0.012361
3149_NM_001545.3 -0.165147 -0.110276 -0.080343 -0.036459
3150_NM_138431.3 -0.549957 -0.076887 0.086531 0.086371
3151_NM_177966.7 -0.126482 -0.040464 0.127235 -0.011188
3152_NM_006020.3 -0.028518 0.086222 0.027847 0.034208
3153_NM_016030.6 -0.411382 -0.148542 -0.050993 0.037768
3154_NM_032758.4 -0.054077 0.209835 0.087973 0.232960
3155_NM_013284.4 -0.414459 -0.052372 -0.040713 0.098612
3156_NM_007111.5 -0.187941 -0.151703 -0.171115 0.062723
3157_NM_018150.4 -0.180868 0.133237 -0.044565 -0.073006
3158_NM_001938.3 0.356703 -0.055581 0.055138 0.094926
3159_NM_015099.4 -0.208928 0.174503 -0.027858 -0.024206
3160_NM_001287.6 -0.604637 -0.107508 -0.077418 -0.076257
3161_NM_022497.5 -0.403270 0.002174 -0.129410 0.101638
3162_NM_002355.4 0.071686 0.204473 -0.024328 0.083122
3163_NM_018085.5 0.013413 0.171776 0.037052 -0.013226
3164_NM_015703.5 -0.374230 0.036411 -0.037901 -0.026378
3165_NM_152727.6 -0.435906 0.011394 -0.078629 0.003222
3166_NM_175852.4 -0.269112 0.073855 -0.094357 -0.023962
3167_NM_002076.4 0.063724 0.055267 -0.095668 -0.006989
3168_NM_006556.4 -0.307636 -0.104218 0.028860 -0.099988
3169_NM_033082.4 0.446293 0.080031 -0.080097 -0.022908
3170_NM_022761.3 0.088486 0.151990 -0.080446 0.071794
3171_NM_021975.4 -0.374698 0.168967 -0.003427 0.023742
3172_NM_024580.6 0.328591 0.050243 -0.047832 0.009638
3173_NM_012308.3 -0.060702 0.099876 -0.027303 -0.026985
3174_NM_004446.3 0.451382 0.038092 0.090164 0.075818
3175_NM_004599.4 -0.327111 0.041801 -0.006334 0.006881
3176_NM_144684.4 0.461690 -0.037139 -0.067389 0.012801
3177_NM_003100.4 0.502924 -0.070936 -0.056501 0.052905
3178_NM_018982.5 0.245781 0.076862 0.062524 0.104898
3179_NM_032848.3 -0.231794 0.044014 -0.096996 -0.032599
3180_NM_016618.3 0.299161 -0.078175 -0.078787 0.071164
3181_NM_015169.4 -0.540879 -0.139791 -0.022216 0.026020
3182_NM_018064.4 0.183667 -0.221369 0.239085 -0.203563
3183_NM_032271.3 -0.618728 0.029375 -0.102015 -0.003755
3184_NM_024313.3 -0.375864 0.062856 -0.137166 -0.048874
3185_NM_018975.4 -0.289730 -0.174863 0.084522 -0.183698
3186_NM_014730.4 -0.276155 0.034732 0.066374 -0.164968
3187_NM_015462.5 0.481374 0.011851 -0.017721 -0.011607
3188_NM_030650.3 0.651479 -0.061591 -0.029363 0.020953
3189_NM_013248.3 -0.196030 0.172353 0.031135 0.050317
3190_NM_022482.5 -0.125685 -0.036304 -0.014217 0.067461
3191_NM_016045.3 0.536698 -0.265855 -0.055728 0.075910
3192_NM_014168.4 0.480924 -0.110287 -0.092067 0.004339
3193_NM_001253.4 0.445866 0.001478 0.001435 0.073871
3194_NM_014999.4 0.277154 -0.371666 0.163879 -0.074389
3195_NM_003021.4 -0.509880 -0.186235 -0.065334 -0.115405
3196_NM_021640.4 -0.277985 0.126249 0.005836 -0.120641
3197_NM_014173.4 -0.386479 0.064145 0.052286 0.036283
3198_NM_005119.4 0.152593 0.055457 -0.019711 0.060263
3199_NM_032859.3 0.517997 0.048065 0.112546 0.153381
3200_NM_000113.3 -0.208864 -0.055507 -0.121591 -0.119711
3201_NM_014597.5 0.480166 -0.106096 -0.059547 0.029407
3202_NM_007255.3 -0.572204 -0.006592 -0.033754 0.116514
3203_NM_014275.5 -0.615860 -0.129264 0.095828 0.045009
3204_NM_152834.4 -0.146935 -0.268389 -0.274828 0.055641
3205_NM_012088.3 -0.531065 -0.131528 0.237363 0.150491
3206_NM_015698.6 -0.185858 0.072794 -0.095325 -0.055210
3207_NM_015176.4 0.205282 -0.082771 0.054722 0.003419
3208_NM_018994.3 0.127629 0.046576 0.012090 -0.002254
3209_NM_032840.3 -0.233074 0.178814 -0.110290 -0.165215
3210_NM_017595.6 -0.409017 0.133304 0.035560 -0.122016
3211_NM_004284.6 0.217373 0.051704 -0.009515 0.040449
3212_NM_032389.5 -0.171074 0.080973 -0.007602 -0.022324
3213_NM_004215.5 0.592646 -0.096659 -0.063479 0.050743
3214_NM_014034.3 0.458851 -0.068277 -0.179110 0.137891
