label                     Axis1      Axis2      Axis3      Axis4 
NM_052850.4       -0.60649   -0.10749    0.10501   -0.01042
NM_014743.3        0.41282   -0.01327   -0.00821   -0.00022
NM_001930.4       -0.47238    0.04048    0.01323    0.07071
NM_014748.4       -0.17138    0.13551   -0.03977   -0.09323
NM_015695.3       -0.21740    0.15147   -0.05015    0.03926
NM_002624.4       -0.06588   -0.06173   -0.45522   -0.01766
NM_004699.4       -0.46619    0.10926   -0.07795   -0.08206
NM_000993.5        0.06404    0.32181    0.07413    0.08494
NM_020401.4        0.49345   -0.01397    0.06269    0.01199
NM_002340.6       -0.45541    0.00858   -0.05236   -0.01540
NM_133368.3        0.31913    0.04349   -0.05162   -0.00536
NM_003321.5       -0.36865    0.17799    0.03232   -0.09588
NM_152267.4       -0.01772    0.02420   -0.15613    0.04020
NM_006804.4       -0.41630    0.07695   -0.01682   -0.00876
NM_006811.4       -0.00413    0.15932    0.03031    0.00906
NM_024556.4        0.27497    0.11824   -0.04166   -0.07214
NM_016237.5       -0.00585   -0.01966   -0.02667    0.02171
NM_014049.5       -0.23044    0.03888   -0.04584   -0.00782
NM_022095.4       -0.35906    0.15558   -0.00272    0.03483
NM_002556.3       -0.03432   -0.07069    0.08283   -0.04262
NM_181715.3       -0.18077    0.15649    0.00041   -0.09917
NM_032376.4       -0.45979    0.03748    0.12281    0.07833
NM_014516.4       -0.43186    0.05988    0.00978   -0.03651
NM_003093.3        0.17660   -0.01734   -0.04082    0.02670
NM_021928.4        0.15390   -0.36194    0.00442   -0.08774
NM_012286.3        0.29627   -0.10118   -0.05977    0.18230
NM_002715.4        0.32752    0.20289    0.20827    0.08789
NM_015949.3       -0.61686   -0.18470    0.10260   -0.09958
NM_014939.4        0.51706   -0.00891    0.06555   -0.06645
NM_004218.4       -0.75640   -0.01757    0.18578    0.24087
NM_145246.5        0.70419   -0.08636   -0.00967    0.09493
NM_016410.6        0.18648    0.01007    0.05480   -0.04070
NM_030799.9        0.55866   -0.27061   -0.07838    0.13600
NM_021947.3        0.33137    0.06173   -0.09769    0.07457
NM_139015.5       -0.09282    0.07078    0.10331    0.07137
NM_019852.5        0.09611    0.13308    0.05338   -0.04328
NM_007359.5        0.11339    0.15484    0.02481   -0.11092
NM_003927.5       -0.02879   -0.09940    0.08343   -0.09228
NM_014463.3        0.34346   -0.14945    0.05677   -0.17887
NM_016581.5       -0.49889    0.05923   -0.08547   -0.05718
NM_007238.5       -0.50153   -0.00125    0.05484    0.03382
NM_004849.4        0.56692    0.04523    0.06658   -0.10056
NM_175732.3       -0.40311   -0.15799    0.01638   -0.09805
NM_032490.5       -0.08647   -0.15245    0.04995   -0.38957
NM_021009.7       -0.17318    0.22114   -0.07373    0.28009
NM_016497.4        0.09103    0.00506   -0.02629    0.05898
NM_023079.5       -0.20235   -0.10761    0.02931   -0.14351
NM_017802.4       -0.59017   -0.09643    0.11332    0.07785
NM_007198.4       -0.10803   -0.07074   -0.01061   -0.20889
NM_014798.3       -0.37906    0.02010   -0.11258    0.01548
NM_006938.4        0.52382    0.07509   -0.03213   -0.03502
NM_032839.3        0.17669   -0.19575    0.01201   -0.05463
NM_006364.4        0.49525    0.09600    0.09908    0.02450
NM_006571.4        0.31515    0.00626    0.03209   -0.10102
NM_024068.4       -0.13495    0.19112   -0.02764   -0.19989
NM_024683.4        0.36226   -0.08235    0.01363   -0.04171
NM_006565.4        0.18173    0.10602    0.06019    0.07041
NM_004175.5       -0.00450    0.01593    0.08618    0.00541
NM_022727.6       -0.44076    0.07620   -0.14430    0.01997
NM_004718.4       -0.17468    0.00036    0.08973   -0.33699
NM_005934.4       -0.65955    0.01937   -0.10032    0.09156
NM_015994.4        0.36884    0.07949    0.15527   -0.09491
NM_012135.3       -0.88000   -0.19774    0.13272    0.11699
NM_006339.3       -0.68755   -0.26374    0.19584    0.05114
NM_052865.4        0.26238    0.03370   -0.08615   -0.11541
NM_024496.4       -0.55812   -0.21055    0.27092    0.10667
NM_031280.4       -0.08941    0.01316   -0.11028    0.01865
NM_002047.4        0.15176    0.04913    0.01140   -0.00995
NM_032601.4        0.37143    0.12948    0.12566   -0.04321
NM_000938.3        0.45474    0.03539    0.09860    0.06663
NM_020905.4       -0.13819   -0.08305    0.06543    0.06273
NM_004494.3       -0.22774    0.06919   -0.20763   -0.02331
NM_023924.5       -0.15598   -0.14839   -0.08472   -0.04533
NM_016208.4       -0.62067   -0.08163    0.12074    0.10660
NM_153035.3        0.15362   -0.20016    0.01014    0.08255
NM_003339.3        0.47213    0.03718   -0.00096   -0.19173
NM_013338.5        0.42216    0.10091    0.16905   -0.18672
NM_024595.3       -0.01504   -0.20093    0.14459   -0.19482
NM_001687.5       -0.66494   -0.03410    0.17790   -0.03892
NM_018303.6        0.22382   -0.03461   -0.01163    0.04683
NM_016070.4        0.11161    0.01155   -0.07696   -0.23198
NM_005858.4       -0.21650   -0.03294   -0.06370    0.00521
NM_001004127.3     0.45435   -0.09099   -0.06453    0.15293
NM_015276.2       -0.45154   -0.04197   -0.08666   -0.10630
NM_016470.8        0.26628    0.05691   -0.03579    0.06758
NM_003449.5       -0.42091    0.01416   -0.18885   -0.00408
NM_006389.5       -0.17416    0.17377   -0.06337   -0.05076
NM_052879.5        0.52148    0.02349    0.00843    0.00081
NM_032324.3        0.15210   -0.08939   -0.09121    0.10246
NM_003721.4       -0.40893    0.17286    0.04597    0.02356
NM_014296.3        0.45023   -0.00369    0.05662   -0.00858
NM_012331.5       -0.24751   -0.14006   -0.03417    0.01845
NM_153371.4        0.26375   -0.01824   -0.07157   -0.05765
NM_019048.4        0.55896    0.06021    0.10285    0.00572
NM_003677.5        0.66494   -0.14405   -0.10841    0.08891
NM_019606.6       -0.33061   -0.00767    0.09215   -0.02638
NM_020745.4       -0.26309    0.15786   -0.03600   -0.08930
NM_006708.3        0.24656   -0.08475   -0.03255   -0.07400
NM_015971.4       -0.14817    0.14344    0.07126    0.02661
NM_016284.5        0.29607    0.07515    0.05411    0.01255
NM_002803.4        0.26109    0.07499   -0.01153   -0.03630
NM_006710.5        0.37305   -0.23300   -0.08668    0.23271
NM_017599.4        0.40089    0.03992   -0.03562    0.03047
NM_014160.5       -0.09344    0.07463   -0.19377   -0.05481
NM_015132.5        0.51965   -0.03001    0.03750    0.10579
NM_016531.6        0.04523   -0.11618   -0.09659   -0.04202
NM_002092.4        0.03119   -0.12511    0.10704    0.04211
NM_004047.5       -0.38669    0.05909   -0.16154    0.09183
NM_020832.3       -0.24458    0.16511   -0.04463    0.07016
NM_018686.6        0.27357   -0.07233    0.20719   -0.08059
NM_016579.4       -0.34635    0.01152    0.08276    0.18613
NM_001304.5        0.17744   -0.00101    0.14284    0.02220
NM_006694.4       -0.01394    0.11165    0.00783    0.11376
NM_005049.3       -0.36469    0.00552   -0.09526    0.06557
NM_021163.4        0.37285   -0.08883   -0.15903    0.01670
NM_014077.4       -0.56650   -0.22855   -0.15785   -0.13001
NM_004882.4        0.39055   -0.09726   -0.09044    0.01319
NM_006660.5        0.48744    0.02441    0.07150   -0.04740
NM_017971.4       -0.08771    0.05134   -0.18705    0.01909
NM_024345.5        0.11896   -0.05803    0.09809   -0.02766
NM_139178.4        0.23011    0.01998   -0.02778    0.03741
NM_005791.3        0.38019   -0.03526    0.06958   -0.04560
NM_025124.4       -0.68724    0.05752   -0.00904    0.03543
NM_004275.5       -0.17186    0.14502   -0.05425   -0.09244
NM_005333.5        0.30574    0.07894    0.06359    0.08931
NM_004323.6       -0.11163   -0.11020    0.06610   -0.15216
NM_001040697.4     0.40614   -0.01649   -0.08174    0.09409
NM_002044.4        0.17100    0.06187   -0.09915   -0.16510
NM_004300.4        0.09526   -0.11108   -0.23831   -0.05488
NM_018164.3        0.54081    0.01667    0.09526    0.00189
NM_003286.4        0.15771    0.10008    0.01802   -0.09588
NM_001001330.3     0.45480    0.00694    0.07184   -0.03345
NM_004264.5        0.50942    0.08377    0.13634   -0.34682
NM_022780.4        0.22159   -0.02832   -0.04137    0.02249
NM_003805.5       -0.29733   -0.00091   -0.04201    0.02124
NM_012139.4        0.18993   -0.06839   -0.09856    0.00369
NM_024640.4       -0.29437   -0.05227    0.18747    0.03182
NM_023015.5       -0.12576    0.04901   -0.06416   -0.07019
NM_024544.3       -0.36101    0.04823   -0.08607   -0.09354
NM_005760.3        0.40971   -0.04777   -0.02578   -0.00769
NM_182501.4        0.11834    0.05792   -0.12815    0.05678
NM_014346.4       -0.32877   -0.08861   -0.12209    0.04176
NM_018453.4        0.43377   -0.12068   -0.08626    0.03820
NM_021943.3       -0.06275    0.03260    0.20395   -0.08849
NM_054027.6       -0.25940   -0.09309   -0.14306   -0.08190
NM_020961.4        0.45807    0.00274    0.03515   -0.00480
NM_000430.4        0.37960    0.13915    0.15824    0.01717
NM_004136.4        0.56427    0.01115    0.09395   -0.04319
NM_014612.5       -0.14626   -0.08984   -0.03226    0.06852
NM_024602.6       -0.38910    0.06185    0.10327    0.06237
NM_001008739.2    -0.35979   -0.29602    0.22817    0.05058
NM_006023.3        0.21745    0.02236    0.00286   -0.01832
NM_024894.4        0.36268   -0.03666   -0.00183   -0.01373
NM_024755.4        0.41668    0.00148    0.05574   -0.03853
NM_018976.5        0.37739    0.08686    0.10509    0.05507
NM_005113.4        0.34145    0.00705    0.02227    0.04702
NM_004134.7        0.30330    0.11150    0.02374   -0.01835
NM_000637.5       -0.10539    0.00926    0.09040   -0.04912
NM_025082.4       -0.09968    0.01616   -0.10221   -0.02792
NM_016057.3       -0.06346    0.14642   -0.16483   -0.29443
NM_018373.3        0.02250    0.02006   -0.02979    0.02182
NM_018115.4        0.28002    0.00805   -0.04917   -0.01330
NM_006513.4       -0.12289    0.18865    0.01226   -0.08868
NM_020803.5        0.47293    0.00197    0.02818   -0.05654
NM_007262.5        0.19319    0.18365    0.06528   -0.12294
NM_015368.4       -0.02899    0.04233    0.16428    0.06759
NM_025219.3       -0.49169   -0.18326   -0.22946    0.10971
NM_001024678.4    -0.70433   -0.23174    0.12518    0.01625
NM_002094.4        0.19486   -0.09631    0.06794    0.02798
NM_003079.5        0.14392   -0.04438   -0.00849    0.07441
NM_016038.4        0.06567   -0.06685    0.11614    0.01201
NM_006893.3       -0.03977    0.05027   -0.19677   -0.02042
NM_005402.4        0.33273   -0.05819   -0.12267    0.06101
NM_024956.4        0.17874   -0.05118   -0.05394   -0.01748
NM_014760.4       -0.10436    0.04019   -0.08515    0.08932
NM_018198.4       -0.10022    0.00139   -0.14185   -0.03310
NM_002134.4       -0.31485    0.00935   -0.10387   -0.02362
NM_178819.4       -0.12393   -0.05193   -0.09638    0.04362
NM_017896.3       -0.11864    0.03426    0.09236   -0.06538
NM_004730.4        0.38415    0.03092    0.08854   -0.06142
NM_004161.5        0.34331   -0.07912    0.05743    0.00494
NM_006899.5       -0.20793    0.06162   -0.07309   -0.19942
NM_006703.4       -0.00154   -0.10771   -0.07383    0.11793
NM_016275.5        0.10603   -0.16487    0.06047   -0.18953
NM_003313.4       -0.49945   -0.06658   -0.15370   -0.08258
NM_020122.5        0.50380    0.02681    0.16434    0.00112
NM_022839.5       -0.27247   -0.04800   -0.09686   -0.01058
NM_001155.5       -0.22341    0.06358   -0.07752   -0.12999
NM_014372.5        0.14301   -0.17982   -0.05147   -0.10459
NM_133474.4        0.35007   -0.08888   -0.14053    0.11163
NM_016282.4       -0.11220   -0.06378    0.12698   -0.09423
NM_152289.3        0.42178   -0.00366   -0.02831    0.09261
NM_001984.2        0.43737    0.07332   -0.01137    0.11231
NM_012235.4       -0.43954    0.05209   -0.04124    0.06328
NM_199287.3       -0.38072   -0.04113   -0.11864   -0.08044
NM_030917.4        0.48768   -0.02401    0.04302   -0.02254
NM_016453.4       -0.39104    0.05546    0.02582    0.08140
NM_018292.5        0.46034   -0.07495    0.01907    0.02159
NM_020931.4        0.69810   -0.10473    0.06782   -0.01949
NM_002826.5       -0.37114   -0.03706   -0.10141    0.03471
NM_015340.4        0.05481   -0.01026   -0.13568    0.01735
NM_005881.4       -0.43804   -0.04900    0.12048    0.00298
NM_004596.5       -0.44715    0.12707    0.03391    0.11286
NM_014877.4        0.36847   -0.00480   -0.01649    0.00955
NM_006047.6        0.43867    0.02726    0.09339    0.01318
NM_014060.3        0.62334   -0.04286   -0.01967    0.07564
NM_003427.5       -0.27019    0.07090    0.16268    0.17520
NM_138394.4        0.37402   -0.04408    0.10538   -0.01937
NM_005570.4        0.28512   -0.07424    0.04649   -0.03876
NM_005754.3        0.31305    0.06234   -0.00083    0.08850
NM_020143.4        0.14526   -0.01130   -0.12747   -0.02521
NM_002396.5        0.53160   -0.06416    0.03485   -0.07378
NM_173824.4        0.34350    0.11310    0.25360    0.09503
NM_207356.3        0.14119   -0.01077   -0.03259   -0.09356
NM_003478.5        0.58949   -0.09377    0.08910    0.01128
NM_014487.6        0.50814   -0.01197    0.00987    0.03592
NM_025065.7        0.32115   -0.05512    0.02022   -0.04464
NM_006357.4        0.30277   -0.11126   -0.12907    0.14122
NM_023934.4        0.05647    0.18766    0.24789    0.15355
NM_015584.5       -0.10380   -0.01871    0.02087   -0.15869
NM_005334.3       -0.41640    0.05471    0.03193    0.05646
NM_006812.4       -0.13548    0.08878   -0.02671   -0.01209
NM_006260.5        0.44599   -0.00923    0.01695   -0.02997
NM_001520.4       -0.27643   -0.00055   -0.11543    0.03562
NM_003201.3        0.50511    0.02697    0.16121   -0.03450
NM_005077.5       -0.17624   -0.06676   -0.02927    0.03703
NM_017866.6        0.15445   -0.04403    0.16073   -0.27867
NM_006052.2       -0.14322   -0.10989   -0.07448    0.05167
NM_138777.5        0.13950   -0.05882   -0.08378    0.13787
NM_016041.5        0.08124    0.01472    0.00130   -0.07586
NM_015496.5        0.52291    0.02840    0.06854    0.02566
NM_032111.4       -0.32862    0.10363   -0.05942   -0.18722
NM_004661.4        0.13149   -0.04854    0.04550   -0.10687
NM_172251.3       -0.50898   -0.04144   -0.11959   -0.07282
NM_003883.4       -0.21916    0.12493    0.04928    0.07580
NM_014323.3       -0.34382    0.03945   -0.03471    0.01246
NM_006521.6       -0.35290    0.05868    0.00623    0.07773
NM_005316.4        0.39684    0.03524   -0.02070   -0.00491
NM_152600.3       -0.76083   -0.21342    0.16348    0.10751
NM_012407.4       -0.54970   -0.04623   -0.00034   -0.02568
NM_001970.5       -0.02535    0.19185    0.11488    0.02716
NM_018145.3       -0.14511    0.06848   -0.06842   -0.09323
NM_005850.5        0.09966    0.21590    0.10526   -0.16497
NM_001418.4        0.30719    0.05923    0.05682    0.05617
NM_032288.7        0.32981   -0.06214    0.05580    0.04091
NM_013293.5        0.35471    0.00276    0.04612    0.03975
NM_145698.5        0.31439   -0.09103   -0.06868    0.07781
NM_016040.5        0.13529   -0.13627   -0.05776    0.20442
NM_032305.3        0.04519    0.27902   -0.00655   -0.13531
NM_002792.4       -0.19754   -0.12317    0.05583    0.03028
NM_138501.6       -0.68652    0.06545    0.00878    0.00671
NM_016504.3       -0.05769   -0.10300    0.09783    0.07324
NM_001114632.2    -0.43969    0.01318   -0.03909    0.02468
NM_015679.3       -0.28167    0.02685    0.01090    0.00881
NM_001010858.3    -0.65095   -0.08853    0.14505    0.15523
NM_012097.4        0.55693    0.00845    0.04454    0.14957
NM_032039.4       -0.32605   -0.07844   -0.08752    0.02788
NM_014300.4        0.36252   -0.14770    0.09307   -0.25757
NM_004092.4       -0.19225   -0.03637    0.10502    0.09599
NM_000182.5        0.18305    0.03730   -0.02424    0.05156
NM_018184.3        0.17643   -0.05230    0.12427    0.03798
NM_007062.3        0.35145    0.06152    0.07897    0.06507
NM_003913.5        0.43793    0.01087   -0.00034    0.06049
NM_173685.4        0.44324    0.09945    0.09408    0.05161
NM_005499.3        0.34552   -0.04805   -0.01257    0.00170
NM_017758.4       -0.56712   -0.03734    0.04942    0.10880
NM_031903.3        0.08362   -0.16173    0.05731   -0.19357
NM_005566.4        0.24818    0.26886    0.13660    0.12718
NM_017948.6        0.41182   -0.03561    0.04708    0.06181
NM_019042.5        0.30856   -0.02278   -0.05370    0.09934
NM_004805.4        0.15806    0.15478    0.25170   -0.03789
NM_006238.5       -0.51106    0.14517    0.05040    0.09077
NM_024632.6       -0.28671   -0.03847   -0.07364    0.04614
NM_021959.3       -0.03208    0.20828    0.12872   -0.04162
NM_003217.3        0.11313   -0.00779    0.03285    0.08676
NM_016035.5       -0.47527   -0.06703    0.02284    0.00140
NM_194285.3        0.28606    0.08409   -0.09626    0.01478
NM_003132.3       -0.69740    0.00655    0.09800    0.16346
NM_005381.3        0.35412    0.00727   -0.07791   -0.08505
NM_024604.3        0.57322   -0.09084    0.00414    0.05647
NM_007166.4        0.46169   -0.06624   -0.06387    0.19306
NM_152988.3       -0.63341   -0.07508   -0.02137    0.06477
NM_006311.4        0.28398    0.02289   -0.04818   -0.02880
NM_203290.4       -0.02302    0.18983    0.00150   -0.01294
NM_002484.4       -0.13441   -0.12696   -0.08916   -0.05114
NM_015891.3        0.44985   -0.07734   -0.05030   -0.07263
NM_012341.3        0.14052    0.01648   -0.05094    0.00260
NM_032786.3       -0.07228    0.19080    0.04896    0.03865
NM_014306.5        0.16655    0.15309    0.01370    0.03820
NM_004514.4       -0.40348   -0.21962    0.05106    0.07176
NM_006927.4       -0.62342    0.02072   -0.08445   -0.12207
NM_002789.6        0.48318    0.04092    0.04754    0.13124
NM_024662.3       -0.05629    0.07187   -0.07084   -0.06446
NM_031902.5        0.11217    0.01607   -0.05550    0.03679
NM_020137.5       -0.21747    0.15563   -0.09368   -0.08525
NM_006825.4       -0.54346   -0.36565    0.00208    0.06161
NM_024706.5       -0.62677   -0.03840    0.16022    0.04515
NM_031307.4        0.33439    0.12654    0.00745   -0.00778
NM_004724.4        0.29495    0.02609   -0.02176    0.07603
NM_173547.4       -0.59908   -0.00573   -0.02245    0.06075
NM_139246.5        0.16765    0.03387   -0.00943    0.04056
NM_014983.3       -0.09803    0.11112   -0.08703    0.08654
NM_018246.3        0.14788   -0.08911   -0.02887    0.02845
NM_016111.4       -0.57777   -0.13826   -0.02466   -0.00732
NM_004546.3       -0.04930    0.06683    0.09074    0.11241
NM_003642.4        0.46265   -0.01010    0.06492   -0.04913
NM_007277.5       -0.32158   -0.07572   -0.11406    0.06505
NM_015299.3       -0.22588    0.07265   -0.13289   -0.03226
NM_033200.3       -0.60601   -0.03171   -0.01487    0.12344
NM_152274.5       -0.42128    0.04738   -0.07332    0.00058
NM_017615.3        0.11377   -0.10245    0.17936    0.08610
NM_030920.5        0.31230   -0.14995    0.02918   -0.24983
NM_016205.3        0.36154   -0.11242   -0.10445    0.11417
NM_005895.4       -0.34795   -0.16204   -0.05000    0.01611
NM_000116.5       -0.37496    0.00768   -0.04168    0.02814
NM_031298.4       -0.57553   -0.42273   -0.07892   -0.16298
NM_000687.4       -0.56047    0.07680    0.08135   -0.09062
NM_003345.5       -0.02350   -0.36200   -0.09937   -0.00562
NM_013392.4       -0.02580    0.10794   -0.03043    0.03612
NM_003442.6        0.39307   -0.09179   -0.09423   -0.05901
NM_015704.3       -0.28403    0.04337   -0.15607   -0.25460
NM_007370.7        0.05113   -0.01646   -0.09562    0.02688
NM_012405.4       -0.23893   -0.06789    0.14750   -0.12253
NM_013283.5        0.38576   -0.03980   -0.10718    0.03093
NM_005273.4       -0.53606    0.10383   -0.08787    0.06623
NM_138795.4       -0.42861   -0.09284    0.19736    0.04070
NM_017727.5       -0.31408    0.09965   -0.10982   -0.08712
NM_004111.6       -0.30338    0.22336    0.01990   -0.01784
NM_006693.4       -0.35551   -0.08400   -0.03754   -0.07225
NM_198841.4       -0.31586   -0.24972   -0.05010   -0.08993
NM_001260.3        0.37273   -0.02345    0.00771   -0.10442
NM_006742.3       -0.39631    0.16928    0.09043    0.03963
NM_018473.4        0.32443   -0.15099   -0.05464    0.10400
NM_020919.4        0.29528    0.03264   -0.05780   -0.01177
NM_022480.4       -0.62007   -0.00043    0.00630    0.04369
NM_006476.5        0.02302    0.03919    0.18983   -0.16630
NM_005783.4        0.44373   -0.01538   -0.14236    0.10943
NM_013388.6       -0.21030    0.14130    0.00947   -0.01103
NM_006541.5        0.31513    0.08435    0.14016   -0.09383
NM_152356.4        0.47168   -0.09586   -0.06821    0.00584
NM_005796.3       -0.02441   -0.34005   -0.23442    0.17368
NM_138476.4       -0.01972   -0.07178   -0.17601   -0.15877
NM_015004.4       -0.05665    0.02471   -0.00153   -0.08970
NM_001256.6        0.53027   -0.06969    0.04826    0.02724
NM_004776.4       -0.03777   -0.05932    0.07137   -0.04906
NM_024098.4       -0.27568   -0.02253    0.07644   -0.11564
NM_001239.4        0.29932   -0.12027   -0.03977    0.06875
NM_144772.3       -0.36001    0.01771    0.03788   -0.06831
NM_020395.4        0.46879    0.01205    0.10866   -0.01330
NM_017907.3       -0.32776    0.14561   -0.00220    0.15231
NM_014117.3        0.02858    0.06694    0.07105   -0.04701
NM_012208.4        0.02957    0.20683    0.01003   -0.05625
NM_001363.5        0.19855    0.09903   -0.04572   -0.16381
NM_032477.3       -0.80564   -0.26837   -0.00559    0.01445
NM_173562.5        0.22194    0.07462    0.03255   -0.01114
NM_032906.5       -0.22744   -0.32448    0.19420   -0.02087
NM_000255.4        0.50085    0.12093    0.08116    0.00090
NM_004782.4       -0.17406    0.01818   -0.16667   -0.00651
NM_018343.3        0.51714    0.03096    0.05149    0.08492
NM_006761.5        0.25216    0.04261   -0.00692   -0.03141
NM_152833.3       -0.89603   -0.28420    0.32196    0.14758
NM_025161.6       -0.51006    0.02376   -0.13277    0.02085
NM_031488.5       -0.29182    0.09979   -0.12679   -0.08854
NM_005482.3        0.43135    0.01203    0.01861   -0.10538
NM_015534.6        0.55165   -0.00730    0.00630    0.02224
NM_006267.5        0.57380   -0.03753    0.03957    0.00997
NM_004489.5       -0.06865    0.06878   -0.05305   -0.03177
NM_024067.4       -0.40387   -0.24622   -0.02859    0.04442
NM_032345.3       -0.08189    0.09828   -0.21292   -0.12000
NM_014570.5        0.24366   -0.03194    0.02792    0.08087
NM_175748.4        0.29418   -0.01518   -0.03808    0.06432
NM_022903.4       -0.08687    0.12117   -0.04356   -0.05795
NM_016199.3       -0.66629   -0.06061    0.02437   -0.21733
NM_018838.5        0.22010    0.09397    0.25538   -0.03780
NM_033540.3        0.46983   -0.02381    0.04637    0.05323
NM_020362.5       -0.12075   -0.04278    0.11943    0.16188
NM_001969.5        0.32068    0.08645    0.16236   -0.00427
NM_173473.4        0.02986    0.09936   -0.07756   -0.12654
NM_003492.3       -0.49229    0.02475    0.13808    0.12802
NM_003846.3        0.08063    0.20996   -0.00405    0.01342
NM_032014.3       -0.41831    0.01139    0.12734   -0.05171
NM_016360.4       -0.12921    0.00333   -0.03845    0.01236
NM_001545.3       -0.16515   -0.11028   -0.08034   -0.03646
NM_138431.3       -0.54996   -0.07689    0.08653    0.08637
NM_177966.7       -0.12648   -0.04046    0.12724   -0.01119
NM_006020.3       -0.02852    0.08622    0.02785    0.03421
NM_016030.6       -0.41138   -0.14854   -0.05099    0.03777
NM_032758.4       -0.05408    0.20983    0.08797    0.23296
NM_013284.4       -0.41446   -0.05237   -0.04071    0.09861
NM_007111.5       -0.18794   -0.15170   -0.17111    0.06272
NM_018150.4       -0.18087    0.13324   -0.04456   -0.07301
NM_001938.3        0.35670   -0.05558    0.05514    0.09493
NM_015099.4       -0.20893    0.17450   -0.02786   -0.02421
NM_001287.6       -0.60464   -0.10751   -0.07742   -0.07626
NM_022497.5       -0.40327    0.00217   -0.12941    0.10164
NM_002355.4        0.07169    0.20447   -0.02433    0.08312
NM_018085.5        0.01341    0.17178    0.03705   -0.01323
NM_015703.5       -0.37423    0.03641   -0.03790   -0.02638
NM_152727.6       -0.43591    0.01139   -0.07863    0.00322
NM_175852.4       -0.26911    0.07386   -0.09436   -0.02396
NM_002076.4        0.06372    0.05527   -0.09567   -0.00699
NM_006556.4       -0.30764   -0.10422    0.02886   -0.09999
NM_033082.4        0.44629    0.08003   -0.08010   -0.02291
NM_022761.3        0.08849    0.15199   -0.08045    0.07179
NM_021975.4       -0.37470    0.16897   -0.00343    0.02374
NM_024580.6        0.32859    0.05024   -0.04783    0.00964
NM_012308.3       -0.06070    0.09988   -0.02730   -0.02699
NM_004446.3        0.45138    0.03809    0.09016    0.07582
NM_004599.4       -0.32711    0.04180   -0.00633    0.00688
NM_144684.4        0.46169   -0.03714   -0.06739    0.01280
NM_003100.4        0.50292   -0.07094   -0.05650    0.05290
NM_018982.5        0.24578    0.07686    0.06252    0.10490
NM_032848.3       -0.23179    0.04401   -0.09700   -0.03260
NM_016618.3        0.29916   -0.07818   -0.07879    0.07116
NM_015169.4       -0.54088   -0.13979   -0.02222    0.02602
NM_018064.4        0.18367   -0.22137    0.23909   -0.20356
NM_032271.3       -0.61873    0.02938   -0.10202   -0.00376
NM_024313.3       -0.37586    0.06286   -0.13717   -0.04887
NM_018975.4       -0.28973   -0.17486    0.08452   -0.18370
NM_014730.4       -0.27616    0.03473    0.06637   -0.16497
NM_015462.5        0.48137    0.01185   -0.01772   -0.01161
NM_030650.3        0.65148   -0.06159   -0.02936    0.02095
NM_013248.3       -0.19603    0.17235    0.03114    0.05032
NM_022482.5       -0.12568   -0.03630   -0.01422    0.06746
NM_016045.3        0.53670   -0.26586   -0.05573    0.07591
NM_014168.4        0.48092   -0.11029   -0.09207    0.00434
NM_001253.4        0.44587    0.00148    0.00143    0.07387
NM_014999.4        0.27715   -0.37167    0.16388   -0.07439
NM_003021.4       -0.50988   -0.18623   -0.06533   -0.11541
NM_021640.4       -0.27799    0.12625    0.00584   -0.12064
NM_014173.4       -0.38648    0.06414    0.05229    0.03628
NM_005119.4        0.15259    0.05546   -0.01971    0.06026
NM_032859.3        0.51800    0.04806    0.11255    0.15338
NM_000113.3       -0.20886   -0.05551   -0.12159   -0.11971
NM_014597.5        0.48017   -0.10610   -0.05955    0.02941
NM_007255.3       -0.57220   -0.00659   -0.03375    0.11651
NM_014275.5       -0.61586   -0.12926    0.09583    0.04501
NM_152834.4       -0.14693   -0.26839   -0.27483    0.05564
NM_012088.3       -0.53106   -0.13153    0.23736    0.15049
NM_015698.6       -0.18586    0.07279   -0.09532   -0.05521
NM_015176.4        0.20528   -0.08277    0.05472    0.00342
NM_018994.3        0.12763    0.04658    0.01209   -0.00225
NM_032840.3       -0.23307    0.17881   -0.11029   -0.16521
NM_017595.6       -0.40902    0.13330    0.03556   -0.12202
NM_004284.6        0.21737    0.05170   -0.00952    0.04045
NM_032389.5       -0.17107    0.08097   -0.00760   -0.02232
NM_004215.5        0.59265   -0.09666   -0.06348    0.05074
NM_014034.3        0.45885   -0.06828   -0.17911    0.13789
NM_006767.4       -0.54923   -0.03693   -0.03513   -0.04664
NM_024627.6       -0.14854    0.14818   -0.07057    0.09160
NM_030877.5       -0.13210    0.05918   -0.03268   -0.04109
NM_021821.4        0.41060   -0.11336   -0.04998    0.03922
NM_003450.3        0.00552    0.00581   -0.15460    0.02663
NM_001042697.2     0.09890   -0.00775    0.05897   -0.22666
NM_004148.4       -0.74489   -0.26831   -0.02677    0.18368
NM_018339.6        0.14944    0.02533    0.02951   -0.00401
NM_021168.5       -0.75647   -0.04517   -0.05131    0.03952
NM_023074.4        0.24429   -0.07388   -0.21139    0.06509
NM_012414.4        0.40457    0.00798   -0.01199    0.04437
NM_014595.3       -0.59029   -0.15520    0.05198   -0.02533
NM_138425.4       -0.56891   -0.09504    0.25288    0.07896
NM_022372.6       -0.64882   -0.05784   -0.03296    0.14736
NM_033114.4        0.40620   -0.04330   -0.09656   -0.03863
NM_006634.3       -0.29045    0.33020    0.08881    0.04365
NM_032479.4       -0.05402    0.01438   -0.06475   -0.04895
NM_018590.5        0.29671    0.06338    0.04653    0.01274
